state_i,state_j,max_similarity,mean_similarity,squire_diff,squire_mean,partisan_align,both_unified_dem,both_unified_rep,same_policy_dir,both_protective,both_restrictive,pac_jaccard,contiguous,bill_count_product,gov_i,gov_j,lean_i,lean_j
New Mexico,Tennessee,0.033968002722751404,0.019514176346659855,0.017000000000000015,0.1605,0,0,0,0,0,0,0.3333333333333333,0,8,Unified Democratic,Unified Republican,protective,restrictive
New Mexico,Texas,0.04988613082367459,0.03287150392762689,0.028000000000000025,0.155,0,0,0,0,0,0,1.0,1,14,Unified Democratic,Unified Republican,protective,restrictive
New Mexico,Utah,0.06852155402234034,0.03785984794873059,0.01100000000000001,0.1635,0,0,0,0,0,0,0.3333333333333333,1,14,Unified Democratic,Unified Republican,protective,restrictive
New Mexico,Vermont,0.4516060354244658,0.412171836969482,0.07200000000000001,0.133,0,0,0,1,1,0,0.6666666666666666,0,2,Unified Democratic,Divided,protective,protective
New Mexico,Virginia,0.1002943677892256,0.06211834482603767,0.034999999999999976,0.1865,0,0,0,0,0,0,0.75,0,8,Unified Democratic,Divided,protective,restrictive
New Mexico,Washington,0.08594615608566797,0.04961780746794541,0.086,0.21200000000000002,1,1,0,1,1,0,1.0,0,10,Unified Democratic,Unified Democratic,protective,protective
New Mexico,West Virginia,0.0671912333416556,0.03888338282883278,0.06100000000000001,0.1385,0,0,0,0,0,0,0.0,0,8,Unified Democratic,Unified Republican,protective,restrictive
New Mexico,Wisconsin,0.07303659319730395,0.060255673649237174,0.0,0.169,0,0,0,0,0,0,1.0,0,2,Unified Democratic,Divided,protective,restrictive
New Mexico,Wyoming,0.0463914475975978,0.03286965443686702,0.09800000000000002,0.12,0,0,0,0,0,0,0.3333333333333333,0,4,Unified Democratic,Unified Republican,protective,restrictive
New York,North Carolina,0.28065902416069033,0.07087376750417328,0.4790000000000001,0.4205,0,0,0,0,0,0,1.0,0,21,Unified Democratic,Divided,protective,restrictive
New York,North Dakota,0.0703503547249551,0.0241425238626999,0.5750000000000001,0.3725,0,0,0,0,0,0,0.3333333333333333,0,28,Unified Democratic,Unified Republican,protective,restrictive
New York,Ohio,0.06806211715922238,0.0355309503706831,0.36900000000000005,0.47550000000000003,0,0,0,0,0,0,1.0,0,14,Unified Democratic,Unified Republican,protective,restrictive
New York,Oklahoma,0.053496534462083516,0.02928137185233748,0.491,0.41450000000000004,0,0,0,0,0,0,0.3333333333333333,0,7,Unified Democratic,Unified Republican,protective,restrictive
New York,Oregon,0.10065984053519883,0.04522344207288488,0.43400000000000005,0.443,1,1,0,1,1,0,0.6666666666666666,0,7,Unified Democratic,Unified Democratic,protective,protective
New York,Pennsylvania,0.34500366564063506,0.07632989353928213,0.491,0.41450000000000004,0,0,0,0,0,0,1.0,1,7,Unified Democratic,Divided,protective,restrictive
New York,Rhode Island,0.09231053711796482,0.05240556969045159,0.45300000000000007,0.4335,1,1,0,1,1,0,0.6666666666666666,0,7,Unified Democratic,Unified Democratic,protective,protective
New York,South Carolina,0.07325524558700507,0.028643113689237838,0.526,0.397,0,0,0,0,0,0,0.3333333333333333,0,14,Unified Democratic,Unified Republican,protective,mixed
New York,South Dakota,0.014798059956537976,0.011275288575913789,0.5870000000000001,0.3665,0,0,0,0,0,0,0.0,0,7,Unified Democratic,Unified Republican,protective,mixed
New York,Tennessee,0.04014359436363851,0.018799664986901752,0.508,0.406,0,0,0,0,0,0,0.3333333333333333,0,28,Unified Democratic,Unified Republican,protective,restrictive
New York,Texas,0.15085033391767114,0.03005395712180916,0.519,0.4005,0,0,0,0,0,0,1.0,0,49,Unified Democratic,Unified Republican,protective,restrictive
New York,Utah,0.08801810848185743,0.03246403561496379,0.502,0.40900000000000003,0,0,0,0,0,0,0.3333333333333333,0,49,Unified Democratic,Unified Republican,protective,restrictive
New York,Vermont,0.2855099177296787,0.07872665581157448,0.5630000000000001,0.3785,0,0,0,1,1,0,0.6666666666666666,1,7,Unified Democratic,Divided,protective,protective
New York,Virginia,0.13294530059914175,0.04588647399793476,0.45600000000000007,0.432,0,0,0,0,0,0,0.75,0,28,Unified Democratic,Divided,protective,restrictive
New York,Washington,0.21353079071930545,0.033919765631448905,0.405,0.4575,1,1,0,1,1,0,1.0,0,35,Unified Democratic,Unified Democratic,protective,protective
New York,West Virginia,0.06859570729149668,0.03019644604899716,0.552,0.384,0,0,0,0,0,0,0.0,0,28,Unified Democratic,Unified Republican,protective,restrictive
New York,Wisconsin,0.07940542584702073,0.04245157498435744,0.491,0.41450000000000004,0,0,0,0,0,0,1.0,0,7,Unified Democratic,Divided,protective,restrictive
New York,Wyoming,0.053932924151056195,0.02758710862496925,0.5890000000000001,0.3655,0,0,0,0,0,0,0.3333333333333333,0,14,Unified Democratic,Unified Republican,protective,restrictive
North Carolina,North Dakota,0.3345083071169267,0.10303707366555974,0.0959999999999999,0.13299999999999995,0,0,0,1,0,1,0.3333333333333333,0,12,Divided,Unified Republican,restrictive,restrictive
North Carolina,Ohio,0.09985874566781296,0.06270015377111604,0.11000000000000007,0.23599999999999993,0,0,0,1,0,1,1.0,0,6,Divided,Unified Republican,restrictive,restrictive
North Carolina,Oklahoma,0.1230513768277391,0.10354424830616209,0.0119999999999999,0.17499999999999996,0,0,0,1,0,1,0.3333333333333333,0,3,Divided,Unified Republican,restrictive,restrictive
North Carolina,Oregon,0.14256300322806723,0.11825002926144583,0.045000000000000095,0.20349999999999996,0,0,0,0,0,0,0.6666666666666666,0,3,Divided,Unified Democratic,restrictive,protective
North Carolina,Pennsylvania,0.2711321997756623,0.15057438875315066,0.0119999999999999,0.17499999999999996,1,0,0,1,0,1,1.0,0,3,Divided,Divided,restrictive,restrictive
North Carolina,Rhode Island,0.13093019516397453,0.11236366930342655,0.02600000000000008,0.19399999999999995,0,0,0,0,0,0,0.6666666666666666,0,3,Divided,Unified Democratic,restrictive,protective
North Carolina,South Carolina,0.27094119599952504,0.10908707115257045,0.0469999999999999,0.15749999999999997,0,0,0,0,0,0,0.3333333333333333,1,6,Divided,Unified Republican,restrictive,mixed
North Carolina,South Dakota,0.01551092736027947,0.014027528563682952,0.10799999999999992,0.12699999999999995,0,0,0,0,0,0,0.0,0,3,Divided,Unified Republican,restrictive,mixed
North Carolina,Tennessee,0.10649165968448865,0.04170508357021793,0.028999999999999915,0.16649999999999995,0,0,0,1,0,1,0.3333333333333333,1,12,Divided,Unified Republican,restrictive,restrictive
North Carolina,Texas,0.18141800034835553,0.06658228254908946,0.039999999999999925,0.16099999999999995,0,0,0,1,0,1,1.0,0,21,Divided,Unified Republican,restrictive,restrictive
North Carolina,Utah,0.296536553706769,0.09386153013341203,0.02299999999999991,0.16949999999999996,0,0,0,1,0,1,0.3333333333333333,0,21,Divided,Unified Republican,restrictive,restrictive
North Carolina,Vermont,0.1425409253604463,0.11958617779414861,0.08399999999999991,0.13899999999999996,1,0,0,0,0,0,0.6666666666666666,0,3,Divided,Divided,restrictive,protective
North Carolina,Virginia,0.2846677446584191,0.1439917423224223,0.023000000000000076,0.19249999999999995,1,0,0,1,0,1,0.75,1,12,Divided,Divided,restrictive,restrictive
North Carolina,Washington,0.19513019169965132,0.06270722809444695,0.0740000000000001,0.21799999999999997,0,0,0,0,0,0,1.0,0,15,Divided,Unified Democratic,restrictive,protective
North Carolina,West Virginia,0.20626530063671805,0.09101192498594818,0.07299999999999991,0.14449999999999996,0,0,0,1,0,1,0.0,0,12,Divided,Unified Republican,restrictive,restrictive
North Carolina,Wisconsin,0.11382502701507514,0.09763988635539907,0.0119999999999999,0.17499999999999996,1,0,0,1,0,1,1.0,0,3,Divided,Divided,restrictive,restrictive
North Carolina,Wyoming,0.16691214931983248,0.0856484572672891,0.10999999999999992,0.12599999999999995,0,0,0,1,0,1,0.3333333333333333,0,6,Divided,Unified Republican,restrictive,restrictive
North Dakota,Ohio,0.10387819679970768,0.04571182365007029,0.20599999999999996,0.188,1,0,1,1,0,1,0.3333333333333333,0,8,Unified Republican,Unified Republican,restrictive,restrictive
North Dakota,Oklahoma,0.07941310013647887,0.04788196796124297,0.084,0.127,1,0,1,1,0,1,1.0,0,4,Unified Republican,Unified Republican,restrictive,restrictive
North Dakota,Oregon,0.10774149719133135,0.06458841827071707,0.14100000000000001,0.1555,0,0,0,0,0,0,0.0,0,4,Unified Republican,Unified Democratic,restrictive,protective
North Dakota,Pennsylvania,0.0667186422383932,0.03627327394556048,0.084,0.127,0,0,0,1,0,1,0.3333333333333333,0,4,Unified Republican,Divided,restrictive,restrictive
North Dakota,Rhode Island,0.0861508821529589,0.05533593881726355,0.12199999999999998,0.146,0,0,0,0,0,0,0.0,0,4,Unified Republican,Unified Democratic,restrictive,protective
North Dakota,South Carolina,0.3293512908405859,0.07364481907266682,0.049,0.10950000000000001,1,0,1,0,0,0,0.0,0,8,Unified Republican,Unified Republican,restrictive,mixed
North Dakota,South Dakota,0.09352278708567148,0.06034780654677117,0.01200000000000001,0.079,1,0,1,0,0,0,0.0,1,4,Unified Republican,Unified Republican,restrictive,mixed
North Dakota,Tennessee,0.13360312257277432,0.036652347780075034,0.06699999999999999,0.1185,1,0,1,1,0,1,1.0,0,16,Unified Republican,Unified Republican,restrictive,restrictive
North Dakota,Texas,0.1380012181841465,0.037611519566146036,0.05599999999999998,0.11299999999999999,1,0,1,1,0,1,0.3333333333333333,0,28,Unified Republican,Unified Republican,restrictive,restrictive
North Dakota,Utah,0.2896336402113274,0.04964003225413809,0.073,0.1215,1,0,1,1,0,1,1.0,0,28,Unified Republican,Unified Republican,restrictive,restrictive
North Dakota,Vermont,0.08340109286818488,0.05416501085547943,0.011999999999999997,0.091,0,0,0,0,0,0,0.0,0,4,Unified Republican,Divided,restrictive,protective
North Dakota,Virginia,0.16999362389332495,0.06364941205190168,0.11899999999999998,0.1445,0,0,0,1,0,1,0.25,0,16,Unified Republican,Divided,restrictive,restrictive
North Dakota,Washington,0.05715845117931718,0.031071727005700885,0.16999999999999998,0.17,0,0,0,0,0,0,0.3333333333333333,0,20,Unified Republican,Unified Democratic,restrictive,protective
North Dakota,West Virginia,0.18895387171288727,0.05005979626964363,0.022999999999999993,0.0965,1,0,1,1,0,1,0.0,0,16,Unified Republican,Unified Republican,restrictive,restrictive
North Dakota,Wisconsin,0.0702423969147733,0.039189217015954646,0.084,0.127,0,0,0,1,0,1,0.3333333333333333,0,4,Unified Republican,Divided,restrictive,restrictive
North Dakota,Wyoming,0.1749672220922249,0.06445923679354688,0.014000000000000012,0.078,1,0,1,1,0,1,1.0,0,8,Unified Republican,Unified Republican,restrictive,restrictive
Ohio,Oklahoma,0.034392516792963845,0.028467140535958578,0.12199999999999997,0.22999999999999998,1,0,1,1,0,1,0.3333333333333333,0,2,Unified Republican,Unified Republican,restrictive,restrictive
Ohio,Oregon,0.04438412797830121,0.03546455513872655,0.06499999999999997,0.2585,0,0,0,0,0,0,0.6666666666666666,0,2,Unified Republican,Unified Democratic,restrictive,protective
Ohio,Pennsylvania,0.09843852504285845,0.053283589941382825,0.12199999999999997,0.22999999999999998,0,0,0,1,0,1,1.0,1,2,Unified Republican,Divided,restrictive,restrictive
Ohio,Rhode Island,0.057344894318013026,0.04494511335126469,0.08399999999999999,0.249,0,0,0,0,0,0,0.6666666666666666,0,2,Unified Republican,Unified Democratic,restrictive,protective
Ohio,South Carolina,0.043248258075079336,0.03538423326258014,0.15699999999999997,0.2125,1,0,1,0,0,0,0.3333333333333333,0,4,Unified Republican,Unified Republican,restrictive,mixed
Ohio,South Dakota,0.022516430703657928,0.015129980557486558,0.21799999999999997,0.182,1,0,1,0,0,0,0.0,0,2,Unified Republican,Unified Republican,restrictive,mixed
Ohio,Tennessee,0.0477743345977202,0.023430074583824345,0.13899999999999998,0.22149999999999997,1,0,1,1,0,1,0.3333333333333333,0,8,Unified Republican,Unified Republican,restrictive,restrictive
Ohio,Texas,0.10557968255351316,0.043664893818315974,0.15,0.21599999999999997,1,0,1,1,0,1,1.0,0,14,Unified Republican,Unified Republican,restrictive,restrictive
Ohio,Utah,0.072015343897716,0.03533818111396817,0.13299999999999998,0.22449999999999998,1,0,1,1,0,1,0.3333333333333333,0,14,Unified Republican,Unified Republican,restrictive,restrictive
Ohio,Vermont,0.04349591579534525,0.03747437909579729,0.19399999999999998,0.194,0,0,0,0,0,0,0.6666666666666666,0,2,Unified Republican,Divided,restrictive,protective
Ohio,Virginia,0.0945528643038578,0.043706741676810434,0.087,0.2475,0,0,0,1,0,1,0.75,0,8,Unified Republican,Divided,restrictive,restrictive
Ohio,Washington,0.09206692984759712,0.03582446543580923,0.035999999999999976,0.273,0,0,0,0,0,0,1.0,0,10,Unified Republican,Unified Democratic,restrictive,protective
Ohio,West Virginia,0.06942438665359436,0.0398137160035893,0.183,0.19949999999999998,1,0,1,1,0,1,0.0,1,8,Unified Republican,Unified Republican,restrictive,restrictive
Ohio,Wisconsin,0.1162533279256076,0.06702238474793319,0.12199999999999997,0.22999999999999998,0,0,0,1,0,1,1.0,0,2,Unified Republican,Divided,restrictive,restrictive
Ohio,Wyoming,0.06168687449342096,0.04067494045351386,0.21999999999999997,0.181,1,0,1,1,0,1,0.3333333333333333,0,4,Unified Republican,Unified Republican,restrictive,restrictive
Oklahoma,Oregon,0.07299340434348424,0.07299340434348424,0.056999999999999995,0.1975,0,0,0,0,0,0,0.0,0,1,Unified Republican,Unified Democratic,restrictive,protective
Oklahoma,Pennsylvania,0.030755039601017185,0.030755039601017185,0.0,0.169,0,0,0,1,0,1,0.3333333333333333,0,1,Unified Republican,Divided,restrictive,restrictive
Oklahoma,Rhode Island,0.09964776507612089,0.09964776507612089,0.03799999999999998,0.188,0,0,0,0,0,0,0.0,0,1,Unified Republican,Unified Democratic,restrictive,protective
Oklahoma,South Carolina,0.053569853712463165,0.03239185768356276,0.035,0.15150000000000002,1,0,1,0,0,0,0.0,0,2,Unified Republican,Unified Republican,restrictive,mixed
Oklahoma,South Dakota,0.04033374263160419,0.04033374263160419,0.09600000000000002,0.121,1,0,1,0,0,0,0.0,0,1,Unified Republican,Unified Republican,restrictive,mixed
Oklahoma,Tennessee,0.035249446862452405,0.025004186822085134,0.017000000000000015,0.1605,1,0,1,1,0,1,1.0,0,4,Unified Republican,Unified Republican,restrictive,restrictive
Oklahoma,Texas,0.051338596122405024,0.0365511128994389,0.028000000000000025,0.155,1,0,1,1,0,1,0.3333333333333333,1,7,Unified Republican,Unified Republican,restrictive,restrictive
Oklahoma,Utah,0.11129739347625763,0.05315736575918118,0.01100000000000001,0.1635,1,0,1,1,0,1,1.0,0,7,Unified Republican,Unified Republican,restrictive,restrictive
Oklahoma,Vermont,0.11628903930747972,0.11628903930747972,0.07200000000000001,0.133,0,0,0,0,0,0,0.0,0,1,Unified Republican,Divided,restrictive,protective
Oklahoma,Virginia,0.14290772864553697,0.0964661026367788,0.034999999999999976,0.1865,0,0,0,1,0,1,0.25,0,4,Unified Republican,Divided,restrictive,restrictive
Oklahoma,Washington,0.06693216205425419,0.04594374157891815,0.086,0.21200000000000002,0,0,0,0,0,0,0.3333333333333333,0,5,Unified Republican,Unified Democratic,restrictive,protective
Oklahoma,West Virginia,0.06513995235172122,0.05055607734980396,0.06100000000000001,0.1385,1,0,1,1,0,1,0.0,0,4,Unified Republican,Unified Republican,restrictive,restrictive
Oklahoma,Wisconsin,0.03760220161436232,0.03760220161436232,0.0,0.169,0,0,0,1,0,1,0.3333333333333333,0,1,Unified Republican,Divided,restrictive,restrictive
Oklahoma,Wyoming,0.04687079314116606,0.044137000095775716,0.09800000000000002,0.12,1,0,1,1,0,1,1.0,0,2,Unified Republican,Unified Republican,restrictive,restrictive
Oregon,Pennsylvania,0.03994856829128464,0.03994856829128464,0.056999999999999995,0.1975,0,0,0,0,0,0,0.6666666666666666,0,1,Unified Democratic,Divided,protective,restrictive
Oregon,Rhode Island,0.07882120690661402,0.07882120690661402,0.019000000000000017,0.2165,1,1,0,1,1,0,1.0,0,1,Unified Democratic,Unified Democratic,protective,protective
Oregon,South Carolina,0.07034955963689983,0.042203174422008646,0.092,0.18,0,0,0,0,0,0,0.5,0,2,Unified Democratic,Unified Republican,protective,mixed
Oregon,South Dakota,0.015219348525321776,0.015219348525321776,0.15300000000000002,0.1495,0,0,0,0,0,0,0.0,0,1,Unified Democratic,Unified Republican,protective,mixed
Oregon,Tennessee,0.04562923995085393,0.03128074288573196,0.07400000000000001,0.189,0,0,0,0,0,0,0.0,0,4,Unified Democratic,Unified Republican,protective,restrictive
Oregon,Texas,0.061338949637729664,0.0478971555552431,0.08500000000000002,0.1835,0,0,0,0,0,0,0.6666666666666666,0,7,Unified Democratic,Unified Republican,protective,restrictive
Oregon,Utah,0.14471580078185436,0.07940323978080312,0.068,0.192,0,0,0,0,0,0,0.0,0,7,Unified Democratic,Unified Republican,protective,restrictive
Oregon,Vermont,0.2380963396411878,0.2380963396411878,0.129,0.1615,0,0,0,1,1,0,1.0,0,1,Unified Democratic,Divided,protective,protective
Oregon,Virginia,0.19490874823200646,0.12100641834820342,0.02200000000000002,0.215,0,0,0,0,0,0,0.5,0,4,Unified Democratic,Divided,protective,restrictive
Oregon,Washington,0.0881725716412349,0.05804152652039093,0.028999999999999998,0.2405,1,1,0,1,1,0,0.6666666666666666,1,5,Unified Democratic,Unified Democratic,protective,protective
Oregon,West Virginia,0.08209804924345428,0.06894271697360431,0.11800000000000001,0.167,0,0,0,0,0,0,0.0,0,4,Unified Democratic,Unified Republican,protective,restrictive
Oregon,Wisconsin,0.10904186507604613,0.10904186507604613,0.056999999999999995,0.1975,0,0,0,0,0,0,0.6666666666666666,0,1,Unified Democratic,Divided,protective,restrictive
Oregon,Wyoming,0.07061121553413634,0.05609297122315457,0.15500000000000003,0.1485,0,0,0,0,0,0,0.0,0,2,Unified Democratic,Unified Republican,protective,restrictive
Pennsylvania,Rhode Island,0.08075976990412256,0.08075976990412256,0.03799999999999998,0.188,0,0,0,0,0,0,0.6666666666666666,0,1,Divided,Unified Democratic,restrictive,protective
Pennsylvania,South Carolina,0.021328929543900373,0.014187227012811086,0.035,0.15150000000000002,0,0,0,0,0,0,0.3333333333333333,0,2,Divided,Unified Republican,restrictive,mixed
Pennsylvania,South Dakota,0.014534277248881044,0.014534277248881044,0.09600000000000002,0.121,0,0,0,0,0,0,0.0,0,1,Divided,Unified Republican,restrictive,mixed
Pennsylvania,Tennessee,0.01816454705099284,0.01485648101883033,0.017000000000000015,0.1605,0,0,0,1,0,1,0.3333333333333333,0,4,Divided,Unified Republican,restrictive,restrictive
Pennsylvania,Texas,0.22242832135494953,0.07349471713987034,0.028000000000000025,0.155,0,0,0,1,0,1,1.0,0,7,Divided,Unified Republican,restrictive,restrictive
Pennsylvania,Utah,0.07482342346464403,0.04625722349682885,0.01100000000000001,0.1635,0,0,0,1,0,1,0.3333333333333333,0,7,Divided,Unified Republican,restrictive,restrictive
Pennsylvania,Vermont,0.03526076345269085,0.03526076345269085,0.07200000000000001,0.133,1,0,0,0,0,0,0.6666666666666666,0,1,Divided,Divided,restrictive,protective
Pennsylvania,Virginia,0.10214548151243097,0.05961326230907699,0.034999999999999976,0.1865,1,0,0,1,0,1,0.75,0,4,Divided,Divided,restrictive,restrictive
Pennsylvania,Washington,0.42268475713065407,0.11728041133273873,0.086,0.21200000000000002,0,0,0,0,0,0,1.0,0,5,Divided,Unified Democratic,restrictive,protective
Pennsylvania,West Virginia,0.05390362605263332,0.046862371026195185,0.06100000000000001,0.1385,0,0,0,1,0,1,0.0,1,4,Divided,Unified Republican,restrictive,restrictive
Pennsylvania,Wisconsin,0.06447268091345075,0.06447268091345075,0.0,0.169,1,0,0,1,0,1,1.0,0,1,Divided,Divided,restrictive,restrictive
Pennsylvania,Wyoming,0.030021293522177372,0.022959344493883253,0.09800000000000002,0.12,0,0,0,1,0,1,0.3333333333333333,0,2,Divided,Unified Republican,restrictive,restrictive
Rhode Island,South Carolina,0.08440418937234306,0.049911063507660065,0.07299999999999998,0.17049999999999998,0,0,0,0,0,0,0.5,0,2,Unified Democratic,Unified Republican,protective,mixed
Rhode Island,South Dakota,0.03531598909876844,0.03531598909876844,0.134,0.13999999999999999,0,0,0,0,0,0,0.0,0,1,Unified Democratic,Unified Republican,protective,mixed
Rhode Island,Tennessee,0.04778987829813223,0.03708040544983415,0.05499999999999999,0.1795,0,0,0,0,0,0,0.0,0,4,Unified Democratic,Unified Republican,protective,restrictive
Rhode Island,Texas,0.1391687885262278,0.05962492409997978,0.066,0.174,0,0,0,0,0,0,0.6666666666666666,0,7,Unified Democratic,Unified Republican,protective,restrictive
Rhode Island,Utah,0.1357598652930721,0.06738303697832644,0.04899999999999999,0.1825,0,0,0,0,0,0,0.0,0,7,Unified Democratic,Unified Republican,protective,restrictive
Rhode Island,Vermont,0.14429207037130515,0.14429207037130515,0.10999999999999999,0.152,0,0,0,1,1,0,1.0,0,1,Unified Democratic,Divided,protective,protective
Rhode Island,Virginia,0.19215176195946443,0.14109774470378075,0.0030000000000000027,0.2055,0,0,0,0,0,0,0.5,0,4,Unified Democratic,Divided,protective,restrictive
Rhode Island,Washington,0.08227870837946435,0.052264945782656835,0.048000000000000015,0.23099999999999998,1,1,0,1,1,0,0.6666666666666666,0,5,Unified Democratic,Unified Democratic,protective,protective
Rhode Island,West Virginia,0.10006837525115846,0.0712905464320199,0.09899999999999999,0.1575,0,0,0,0,0,0,0.0,0,4,Unified Democratic,Unified Republican,protective,restrictive
Rhode Island,Wisconsin,0.06673403768598136,0.06673403768598136,0.03799999999999998,0.188,0,0,0,0,0,0,0.6666666666666666,0,1,Unified Democratic,Divided,protective,restrictive
Rhode Island,Wyoming,0.061420706620274504,0.046749608067196066,0.136,0.13899999999999998,0,0,0,0,0,0,0.0,0,2,Unified Democratic,Unified Republican,protective,restrictive
South Carolina,South Dakota,0.07554650396301255,0.050028559414999084,0.06100000000000001,0.10350000000000001,1,0,1,0,0,0,0.0,0,2,Unified Republican,Unified Republican,mixed,mixed
South Carolina,Tennessee,0.16346118132230875,0.04598148213786849,0.017999999999999988,0.14300000000000002,1,0,1,0,0,0,0.0,0,8,Unified Republican,Unified Republican,mixed,restrictive
South Carolina,Texas,0.06649352834043534,0.024448103781696325,0.0069999999999999785,0.1375,1,0,1,0,0,0,0.3333333333333333,0,14,Unified Republican,Unified Republican,mixed,restrictive
South Carolina,Utah,0.28526673187106527,0.05450947813317158,0.023999999999999994,0.14600000000000002,1,0,1,0,0,0,0.0,0,14,Unified Republican,Unified Republican,mixed,restrictive
South Carolina,Vermont,0.059923397578514274,0.035084701978639894,0.037000000000000005,0.1155,0,0,0,0,0,0,0.5,0,2,Unified Republican,Divided,mixed,protective
South Carolina,Virginia,0.12437313491617281,0.04750291674438627,0.06999999999999998,0.16899999999999998,0,0,0,0,0,0,0.25,0,8,Unified Republican,Divided,mixed,restrictive
South Carolina,Washington,0.032438427362440875,0.02075329497411748,0.121,0.1945,0,0,0,0,0,0,0.3333333333333333,0,10,Unified Republican,Unified Democratic,mixed,protective
South Carolina,West Virginia,0.1408552714913627,0.046467290328119,0.02600000000000001,0.121,1,0,1,0,0,0,0.0,0,8,Unified Republican,Unified Republican,mixed,restrictive
South Carolina,Wisconsin,0.040178270554650536,0.0281147645471077,0.035,0.15150000000000002,0,0,0,0,0,0,0.3333333333333333,0,2,Unified Republican,Divided,mixed,restrictive
South Carolina,Wyoming,0.23569763082176545,0.09485238098249761,0.06300000000000001,0.10250000000000001,1,0,1,0,0,0,0.0,0,4,Unified Republican,Unified Republican,mixed,restrictive
South Dakota,Tennessee,0.013929378290347499,0.011535539203892279,0.079,0.11249999999999999,1,0,1,0,0,0,0.0,0,4,Unified Republican,Unified Republican,mixed,restrictive
South Dakota,Texas,0.020803116862430252,0.014860165328322347,0.06799999999999999,0.10699999999999998,1,0,1,0,0,0,0.0,0,7,Unified Republican,Unified Republican,mixed,restrictive
South Dakota,Utah,0.01622347946638565,0.01139577518041275,0.085,0.11549999999999999,1,0,1,0,0,0,0.0,0,7,Unified Republican,Unified Republican,mixed,restrictive
South Dakota,Vermont,0.004934698442698319,0.004934698442698319,0.024000000000000007,0.08499999999999999,0,0,0,0,0,0,0.0,0,1,Unified Republican,Divided,mixed,protective
South Dakota,Virginia,0.01571211577188977,0.009658287957770025,0.131,0.13849999999999998,0,0,0,0,0,0,0.0,0,4,Unified Republican,Divided,mixed,restrictive
South Dakota,Washington,0.05724428586403602,0.03211005254044692,0.182,0.164,0,0,0,0,0,0,0.0,0,5,Unified Republican,Unified Democratic,mixed,protective
South Dakota,West Virginia,0.035652308984963764,0.01773030347728048,0.035,0.0905,1,0,1,0,0,0,0,0,4,Unified Republican,Unified Republican,mixed,restrictive
South Dakota,Wisconsin,0.017794167121084628,0.017794167121084628,0.09600000000000002,0.121,0,0,0,0,0,0,0.0,0,1,Unified Republican,Divided,mixed,restrictive
South Dakota,Wyoming,0.056537299207626505,0.04786055777155081,0.0020000000000000018,0.072,1,0,1,0,0,0,0.0,1,2,Unified Republican,Unified Republican,mixed,restrictive
Tennessee,Texas,0.12249780912935762,0.02260672439806643,0.01100000000000001,0.1465,1,0,1,1,0,1,0.3333333333333333,0,28,Unified Republican,Unified Republican,restrictive,restrictive
Tennessee,Utah,0.11060037890331395,0.0339558747973472,0.006000000000000005,0.155,1,0,1,1,0,1,1.0,0,28,Unified Republican,Unified Republican,restrictive,restrictive
Tennessee,Vermont,0.06756069770232864,0.040794925655109,0.05499999999999999,0.1245,0,0,0,0,0,0,0.0,0,4,Unified Republican,Divided,restrictive,protective
Tennessee,Virginia,0.12050610828213841,0.035757062658876515,0.05199999999999999,0.178,0,0,0,1,0,1,0.25,1,16,Unified Republican,Divided,restrictive,restrictive
Tennessee,Washington,0.029048917143640923,0.02104789132695243,0.10300000000000001,0.20350000000000001,0,0,0,0,0,0,0.3333333333333333,0,20,Unified Republican,Unified Democratic,restrictive,protective
Tennessee,West Virginia,0.06818260720032317,0.029886424356179046,0.044,0.13,1,0,1,1,0,1,0.0,0,16,Unified Republican,Unified Republican,restrictive,restrictive
Tennessee,Wisconsin,0.026829913826287962,0.02055997160228506,0.017000000000000015,0.1605,0,0,0,1,0,1,0.3333333333333333,0,4,Unified Republican,Divided,restrictive,restrictive
Tennessee,Wyoming,0.07618734786394966,0.039693718177217674,0.081,0.11149999999999999,1,0,1,1,0,1,1.0,0,8,Unified Republican,Unified Republican,restrictive,restrictive
Texas,Utah,0.10304906130765423,0.038047824708968295,0.017000000000000015,0.1495,1,0,1,1,0,1,0.3333333333333333,0,49,Unified Republican,Unified Republican,restrictive,restrictive
Texas,Vermont,0.08217710259969335,0.04423314841010007,0.043999999999999984,0.119,0,0,0,0,0,0,0.6666666666666666,0,7,Unified Republican,Divided,restrictive,protective
Texas,Virginia,0.1309327197595225,0.05088184945566393,0.063,0.1725,0,0,0,1,0,1,0.75,0,28,Unified Republican,Divided,restrictive,restrictive
Texas,Washington,0.14344381028433134,0.0372387767744215,0.11400000000000002,0.198,0,0,0,0,0,0,1.0,0,35,Unified Republican,Unified Democratic,restrictive,protective
Texas,West Virginia,0.12557936378005394,0.04566475030887448,0.03299999999999999,0.1245,1,0,1,1,0,1,0.0,0,28,Unified Republican,Unified Republican,restrictive,restrictive
Texas,Wisconsin,0.09399000521530025,0.05383288736240208,0.028000000000000025,0.155,0,0,0,1,0,1,1.0,0,7,Unified Republican,Divided,restrictive,restrictive
Texas,Wyoming,0.04721421830355911,0.027424655046687365,0.06999999999999999,0.10599999999999998,1,0,1,1,0,1,0.3333333333333333,0,14,Unified Republican,Unified Republican,restrictive,restrictive
Utah,Vermont,0.1269405161134793,0.0683538194650946,0.061,0.1275,0,0,0,0,0,0,0.0,0,7,Unified Republican,Divided,restrictive,protective
